video_timestamp,shoulders_inclination,hips_inclination,knee_angle,pelvis_angle,arm_angle,right_shoulder X,right_shoulder Y,left_shoulder X,left_shoulder Y,left_elbow X,left_elbow Y,right_wrist X,right_wrist Y,left_wrist X,left_wrist Y,nose X,nose Y,right_hip X,right_hip Y,left_hip X,left_hip Y,right_knee X,right_knee Y,left_knee X,left_knee Y,right_ankle X,right_ankle Y,left_ankle X,left_ankle Y,midpoint X,midpoint Y
0:00:01,14.355282646470982,2.110146604814005,175.54506154482922,175.9396468608135,136.46632237223977,270,123,295,129,254,146,275,158,218,143,277,107,273,198,300,199,261,252,320,254,255,306,331,307,293,306
0:00:01,12.180765656824974,0.0,175.84823332857607,176.32618207516268,130.28013205147684,270,124,295,129,257,142,269,152,223,135,277,107,272,199,300,199,261,253,319,254,255,306,331,307,293,307
0:00:01,9.972568690006653,0.0,176.13792803570692,176.84066800392915,123.27829380344677,270,125,295,129,258,140,252,130,225,129,276,109,272,199,299,199,261,253,319,255,255,306,331,308,293,307
0:00:01,12.636755929198557,0.0,176.24510122039638,177.59168990799242,113.65152264487915,271,124,295,129,259,136,250,121,233,121,275,110,271,199,299,199,261,253,319,255,255,306,331,308,293,307
0:00:01,14.89300254361305,0.0,176.66790186911703,178.4708683320774,97.35692404224865,272,123,296,129,268,136,250,113,248,120,275,111,272,199,299,199,261,253,318,255,255,306,331,308,293,307
0:00:01,15.474615010768417,2.110146604814005,176.8892124041106,179.032458191269,91.3668996713559,273,122,296,128,270,134,252,104,254,110,274,110,272,198,299,199,262,253,318,256,255,305,331,308,293,307
0:00:02,14.893002543613022,2.110146604814005,177.10783346212344,178.96453170389216,93.5938903197505,273,122,297,128,272,130,261,108,262,103,274,110,272,198,299,199,262,253,318,256,255,305,331,308,293,306
0:00:00,14.308407657038032,2.373627008619452,176.59180343148893,166.0639791736053,176.83484262944856,267,127,313,116,310,159,289,201,303,196,280,98,284,192,308,191,267,252,322,249,256,306,330,308,293,307
0:00:00,13.393348660196494,2.1912276312077115,176.85918476379445,165.33689735645729,177.14438383115814,267,127,312,117,309,159,289,201,303,196,280,98,283,192,309,191,267,252,323,250,256,306,330,307,293,307
0:00:02,13.856753084453288,2.110146604814005,177.06787255698654,178.53183738361443,97.34454297388424,273,122,299,128,275,129,265,95,266,98,275,110,272,198,299,199,262,253,318,256,255,305,330,307,293,306
0:00:00,13.393348660196494,4.214525146502523,177.10068093008087,164.94241745862374,177.46393727109702,267,127,312,117,309,159,289,201,303,196,279,98,282,193,309,191,267,251,323,250,256,306,330,307,293,306
0:00:02,14.89300254361305,1.9647387569719397,177.07126369649856,177.2159361880014,85.37510648774297,273,122,301,129,280,132,267,96,270,104,278,111,272,198,301,199,263,253,319,256,255,305,330,307,293,306
0:00:00,14.594575950997779,4.06452549276156,177.22100930096292,164.66847027796487,177.5737734130042,267,128,312,117,309,159,289,201,303,196,279,98,282,193,310,191,267,251,323,250,256,306,330,307,293,306
0:00:02,9.764033035046396,1.9647387569719397,174.52478118486758,172.54198025965968,74.28786220459257,272,126,304,131,279,140,271,115,261,109,280,113,277,199,306,198,265,256,324,256,256,305,330,308,293,306
0:00:00,14.594575950997779,4.06452549276156,177.28997641292017,164.47414362464636,177.60904785057923,267,128,312,117,309,159,289,201,303,196,279,98,282,193,310,191,266,251,323,250,256,306,330,307,293,306
0:00:00,14.594575950997779,4.06452549276156,177.33757248722762,164.3541233333146,177.6461382792569,267,128,312,117,309,159,289,201,303,196,279,97,282,193,310,191,266,251,323,250,256,306,330,307,293,306
0:00:02,9.01735085781911,1.8992967650601036,172.4281670076208,171.18541076858676,116.73012670805682,273,129,308,134,279,146,286,155,241,136,282,114,278,200,308,199,267,256,326,254,255,305,331,307,293,306
